year,rank,name,familyid,networth,dropoff_reason,dropoff_networth,sample
1983,122,"Cox, William Coburn Jr",29,300,,,1
1983,123,"O'Neill, Abby Milton Rockefeller",6,300,,,1
1983,124,"Marx, Leonard Maximilian",50,300,,,1
1983,125,"Bechtel, Stephen Davison Jr",11,300,,,1
1983,126,"DeVos, Richard Marvin",58,300,,,1
1983,127,"Stuart, Dwight Lyman",128,300,,,1
1983,128,"Gallo, Julio R",142,300,,,1
1983,129,"Mills, Alice Francis du Pont",37,275,,,1
1983,130,"Singleton, Henry Earl",223,275,,,1
1983,131,"Whitney, Betsey Cushing Roosevelt",68,275,,,1
1983,132,"du Pont, Alexis Felix Jr",37,275,,,1
1983,133,"Keck, Howard Brighton",87,273,,,1
1983,134,"Weis, Sigfried",175,270,,,1
1983,135,"Stuart, Elbridge Hadley Jr",128,265,,,1
1983,136,"Knight, Philip Hampson",59,265,,,1
1983,137,"Ford, William Clay Sr",253,260,,,1
1983,138,"Rogers, Richard Raymond",194,252,other,100,1
1983,139,"Wallace, Lila Acheson",118,250,death,,1
1983,140,"Field, Marshall V",209,250,,,1
1983,141,"Engelhard, Jane B",71,250,,,1
1983,142,"Davis, Thomas Cullen",4,250,,,1
1983,143,"Thouron, Esther Driver du Pont",37,250,death,,1
1983,144,"Scharbauer, Clarence Jr",67,250,,,1
1983,145,"Arison, Ted",72,250,,,1
1983,146,"Faulkner, Mary Belin du Pont",37,250,,,1
1983,147,"Hines, Gerald Douglas",147,250,,,1
1983,148,"Hearst, Randolph Apperson",98,250,,,1
1983,149,"Smith, Vivian Leatherberry",116,250,,,1
1983,150,"Field, Frederick Woodruff",209,250,,,1
1983,151,"Lindner, Carl Henry Jr",170,250,,,1
1983,152,"du Pont, Pierre Samuel III",37,250,,,1
1983,153,"Fisher, Zachary",65,250,,,1
1983,154,"Rudin, Jack",70,250,,,1
1983,155,"Pearson, Edith du Pont",37,250,,,1
1983,156,"Fisher, Lawrence",65,250,,,1
1983,157,"Park, Roy Hampton",174,250,,,1
1983,158,"du Pont, Willis Harrington",37,250,,,1
1983,159,"Vollum, Howard",164,250,,,1
1983,160,"Kalmanovitz, Paul",285,250,,,1
1983,161,"Davis, Kenneth William Jr",4,250,,,1
1983,162,"Ziff, William Bernard Jr",81,250,,,1
1983,163,"Rudin, Lewis",70,250,,,1
1983,164,"Kaskel, Howard",100,250,,,1
1983,165,"Kalikow, Peter Stephen",208,250,,,1
1983,166,"Hearst, William Randolph Jr",98,250,,,1
1983,167,"Duke, Doris",107,250,,,1
1983,168,"Paley, William S",161,250,,,1
1983,169,"Hearst, David Whitmire Sr",98,250,,,1
1983,170,"Davidson, William Morse",286,240,,,1
1983,171,"Robins, Edwin Claiborne",159,235,,,1
1983,172,"Olsen, Kenneth Harry",126,235,,,1
1983,173,"Posner, Victor",113,235,,,1
1983,174,"Pulte, William J",287,235,other,118,1
1983,175,"Rosenberg, Henry A Jr",166,233,,,1
1983,176,"Rosenberg, Ruth Blaustein",166,233,,,1
1983,177,"Blaustein, Morton K",169,233,,,1
1983,178,"Thorne, Oakleigh Blakeman",119,225,,,1
1983,179,"Simon, Melvin",106,225,,,1
1983,180,"Sharp, Hugh Rodney Jr",37,225,,,1
1983,181,"Jobs, Steven Paul",204,225,,,1
1983,182,"Guccione, Robert Charles",97,225,,,1
1983,183,"Hamon, Jake Louis Jr",64,225,,,1
1983,184,"Sharp, Bayard",37,225,,,1
1983,185,"Zimmerman, William",273,220,,,1
1983,186,"Pontikes, Kenneth Nicholas",288,220,other,75,1
1983,187,"Clark, Emory T",289,220,death,,1
1983,188,"Weis, Robert Freeman",175,215,,,1
1983,189,"Smith, Richard Alan",242,211,,,1
1983,190,"Markkula, Armas Clifford Jr",276,210,,,1
1983,191,"Levine, Leon",290,210,,,1
1983,192,"Hanson, John Kendrick",291,207,,,1
1983,193,"Skaggs, Leonard Samuel Jr",292,206,,,1
1983,194,"Rains, Liliore Green",85,200,,,1
1983,195,"McLendon, Gordon Barton",271,200,,,1
1983,196,"Forbes, Malcolm Stevenson",143,200,,,1
1983,197,"Lauder, Ronald Steven",177,200,,,1
1983,198,"Berry, John William Sr",293,200,,,1
1983,199,"Root, Chapman Shaw",88,200,,,1
1983,200,"Goldman, Sylvan Nathan",89,200,realigned,,1
1983,201,"De Menil, Dominique",236,200,,,1
1983,202,"Cohn, Seymour",90,200,,,1
1983,203,"Benenson, Charles Benjamin",108,200,,,1
1983,204,"Hope, Leslie Townes (Bob)",56,200,mistake,,0
1983,205,"Collier, Miles Carnes",141,200,,,1
1983,206,"Palevsky, Max",92,200,,,1
1983,207,"Galesi, Francesco",294,200,,,1
1983,208,"Carpenter, William Kemble",37,200,,,1
1983,209,"Williams, Clayton Wheat Jr",243,200,,,1
1983,210,"Trump, Donald John",220,200,,,0
1983,211,"Petersen, Robert Einar",212,200,,,1
1983,212,"Bettingen, Burton Green",117,200,,,1
1983,213,"Draper, Irene Carpenter",37,200,,,1
1983,214,"Steinberg, Saul Phillip",173,200,,,0
1983,215,"Copley, Helen Kinney",182,200,,,1
1983,216,"Ward, Louis Larrick",295,200,,,1
1983,217,"Trump, Fred Charles",220,200,,,0
1983,218,"Reynolds, Donald Worthington",86,200,,,1
1983,219,"Hammer, Armand",153,200,,,1
1983,220,"Fisher, Max Martin",157,200,,,1
1983,221,"Sorenson, James LeVoy",296,200,,,1
1983,222,"Woodruff, Robert Winship",88,200,,,1
1983,223,"Simmons, Harold Clark",297,200,,,1
1983,224,"Muss, Stephen",112,200,,,1
1983,225,"Green, Dorothy (Dolly)",83,200,,,1
1983,226,"Rich, Marc David",227,200,,,1
1983,227,"Carpenter, Robert Ruliph Jr",37,200,,,1
1983,228,"Berry, Jack Monteith Sr",187,200,,,1
1983,229,"Ford, Kenneth William",31,200,,,1
1983,230,"Briscoe, Dolph Jr",202,200,,,1
1983,231,"Lauder, Leonard Alan",177,200,,,1
1983,232,"Simon, Norton Winfred",91,200,,,1
1983,233,"Lurie, Robert Alfred",103,200,,,1
1983,234,"Lauder, Estee",177,200,,,1
1983,235,"Murphy, Charles Haywood Jr",298,192,,,1
1983,236,"Keck, William Myron II",87,187,,,1
1983,237,"Allen, Herbert Anthony Jr",203,180,,,1
1983,238,"Allen, Charles Jr",203,180,,,1
1983,239,"Disney, Roy Edward",134,180,,,1
1983,240,"Allen, Herbert Sr",203,180,,,1
1983,241,"Smith, Athalie Irvine",195,180,,,1
1983,242,"Albertson, Joseph Albert",191,176,,,1
1983,243,"Hardesty, Floyd Roger",137,175,,,1
1983,244,"Hunt, Ruth Ray",3,175,,,1
1983,245,"Hubbard, Stanley E",120,175,realigned,,1
1983,246,"Ford, Henry II",253,175,,,1
1983,247,"Hendrix, Helen Hunt",3,175,,,1
1983,248,"Howard, Robert Staples",181,175,,,1
1983,249,"Stark, Ray",197,175,,,1
1983,250,"McGovern, Patrick Joseph",206,175,,,1
1983,251,"Avery, Alice O'Neill",132,175,,,1
1983,252,"Dyson, Charles Henry",192,175,,,1
1983,253,"Loeb, John Langeloth",226,175,,,1
1983,254,"Manoogian, Alex",299,175,,,1
1983,255,"Hunt, Swanee",3,175,,,1
1983,256,"Hunt, Ruth June",3,175,,,1
1983,257,"Spanos, Alexander Gus",300,175,,,1
1983,258,"O'Neill, Richard Jerome",145,175,,,1
1983,259,"Knight, James Landon",263,172,,,1
1983,260,"Day, Willametta Keck",301,168,,,1
1983,261,"Durst, Royal H",125,167,,,1
1983,262,"Durst, David M",125,167,,,1
1983,263,"Milbury, Cassandra Mellon",22,167,,,1
1983,264,"Mellon, Seward Prosser",22,167,,,1
1983,265,"Mellon, Richard Prosser",22,167,,,1
1983,266,"Durst, Seymour B",125,167,,,1
1983,267,"Milstein, Paul",246,165,,,1
1983,268,"Milstein, Seymour",246,165,,,1
1983,269,"Ueltschi, Albert Lee",302,165,,,1
1983,270,"Adams, Kenneth Stanley (Bud) Jr",148,160,,,1
1983,271,"Connell, Grover",133,160,,,1
1983,272,"Rock, Arthur J",303,160,other,80,0
1983,273,"Cummings, Nathan",258,160,,,1
1983,274,"Dempsey, John Cornelius",102,160,,,0
1983,275,"Kauffman, Ewing Marion",304,160,,,1
1983,276,"Noyce, Robert N",305,155,other,110,1
1983,277,"Haas, Walter A Jr",306,155,other,78,1
1983,278,"Dixon, Fitz Eugene Jr",130,150,,,1
1983,279,"Farish, William Stamps III",245,150,,,1
1983,280,"Rust, Eleanor Francis du Pont",37,150,,,1
1983,281,"Smith, Frederick Wallace",230,150,,,1
1983,282,"Bancroft, Hugh III",127,150,,,1
1983,283,"Moncrief, William Alvin Sr",140,150,,,1
1983,284,"Shelton, Robert",151,150,,,1
1983,285,"Ferry, Sandra (Rockefeller)",6,150,,,1
1983,286,"Rockefeller, Hope Aldrich",6,150,,,1
1983,287,"Flint, Lucile Evelina du Pont",37,150,,,1
1983,288,"Sharp, Peter Jay",235,150,,,1
1983,289,"Landegger, Carl Clement",129,150,,,1
1983,290,"Ford, Josephine Clay",253,150,,,1
1983,291,"Bancroft, Bettina",127,150,,,1
1983,292,"Landegger, George Francis",129,150,,,1
1983,293,"May, Irene Sophie du Pont",37,150,,,1
1983,294,"Bancroft, Christopher",127,150,,,1
1983,295,"Vose, Charles Alden Sr",131,150,,,0
1983,296,"Boesky, Ivan Frederick",252,150,,,1
1983,297,"Simpson, Abby Rockefeller",6,150,,,1
1983,298,"Morgan, Mary Clark Rockefeller",6,150,,,1
1983,299,"Moncrief, William Alvin Jr",140,150,,,1
1983,300,"Farb, Harold",104,150,,,1
1983,301,"Milliken, Minot King",38,150,,,0
1983,302,"Johnson, Belton Kleberg",150,150,,,1
1983,303,"Thorn, Laura Simpson",6,150,,,1
1983,304,"Frost, Phillip",307,150,other,100,1
1983,305,"Dayton, Alida Rockefeller",6,150,,,1
1983,306,"Rockefeller, John Davison IV",6,150,,,1
1983,307,"Vose, Charles Alden Jr",131,150,,,0
1983,308,"Turner, Tom E",167,150,other,100,1
1983,309,"Stahl, Stanley Irving",308,150,,,0
1983,310,"Rockefeller, Steven Clark",6,150,,,1
1983,311,"Zuckerman, Mortimer Benjamin",138,150,,,1
1983,312,"Silliman, Marianna du Pont",37,150,,,1
1983,313,"Kieckhefer, Robert Hazelwood",247,150,,,1
1983,314,"Meyer, August Christopher",309,150,,,1
1983,315,"Whitehead, Edwin Carl",93,150,,,1
1983,316,"Tandon, Sirjang Lal",310,150,other,53,1
1983,317,"Kavadas, Kathryn Bancroft",127,150,,,1
1983,318,"Bredin, Octavia Mary du Pont",37,150,,,1
1983,319,"Ono, Yoko",152,150,,,1
1983,320,"Mosbacher, Robert Adam",109,150,,,1
1983,321,"Corrigan, Leo F Jr",225,150,realigned,,1
1983,322,"Olnick, Robert",311,150,,,1
1983,323,"Rich, Robert Edward Sr",312,150,,,1
1983,324,"Evans, Thomas Mellon",22,150,,,1
1983,325,"du Pont, Irenee Jr",37,150,,,1
1983,326,"Hahn, Ernest Walter",229,150,,,0
1983,327,"Galbreath, Daniel Mauck",149,150,,,1
1983,328,"Greenewalt, Margaretta Lammot du Pont",37,150,,,1
1983,329,"Rockefeller, Rodman Clark",6,150,,,1
1983,330,"Darden, Constance Simons du Pont",37,150,,,1
1983,331,"Galbreath, John Wilmer",149,150,,,1
1983,332,"Marion, Anne Windfohr",313,150,,,1
1983,333,"Solow, Sheldon Henry",207,150,,,1
1983,334,"Roberts, Ann Clark Rockefeller",6,150,,,1
1983,335,"Pictet, Marion MacMillan",136,142,,,1
1983,336,"MacMillan, John Hugh III",136,142,,,1
1983,337,"MacMillan, W Duncan",136,142,,,1
1983,338,"Haas, Peter E Sr",306,141,other,70.5,1
1983,339,"Groves, Franklin Nelson",190,140,other,,1
1983,340,"Von Platen, Ruth Chandler",269,140,,,1
1983,341,"Griffin, Ben Hill Jr",155,140,,,1
1983,342,"Fickling, William Arthur Jr",314,140,,,1
1983,343,"Evans, James Emmett",165,140,,,1
1983,344,"Cargill, Margaret Anne",136,138,,,1
1983,345,"Cargill, James R",136,138,,,1
1983,346,"Lawrence, Maurice Larry",315,136,,,1
1983,347,"Grainger, David William",184,135,other,,1
1983,348,"Mandel, Morton Leon",277,135,,,1
1983,349,"Fuqua, John Brooks",239,135,,,1
1983,350,"Stein, Doris Jones",158,135,death,,1
1983,351,"Ellis, Alpheus Lee",316,135,,,1
1983,352,"Davis, James Elsworth",317,135,other,,1
1983,353,"Mandel, Jack N",277,135,,,1
1983,354,"Mandel, Joseph C",277,135,,,1
1983,355,"Riklis, Meshulam",318,133,,,0
1983,356,"Pope, Generoso Paul Jr",172,130,,,1
1983,357,"Block, William Sr",199,130,,,1
1983,358,"Autry, Orvon Gene",319,130,,,1
1983,359,"Johnson, John Harold",262,130,,,1
1983,360,"Wasserman, Lewis Robert",188,130,,,1
1983,361,"Phipps, Howard Jr",186,130,,,0
1983,362,"Scripps, Edward Wyllis",256,130,,,1
1983,363,"Block, Paul Jr",199,130,,,1
1983,364,"Sidamon-Eristoff, Anne Phipps",320,130,,,0
1983,365,"Hamilton, Dorrance (Dodo) Hill",82,130,,,1
1983,366,"Van Beuren, Hope Hill",82,130,,,1
1983,367,"Batten, Frank Sr",162,130,,,1
1983,368,"Greenberg, Maurice Raymond",321,125,other,,1
1983,369,"Borg, Malcolm Austin",249,125,,,1
1983,370,"du Pont, John Eleuthere",37,125,other,,1
1983,371,"Hall, Evelyn Annenberg",10,125,other,,0
1983,372,"Cooke, Phoebe Hearst",98,125,other,,1
1983,373,"Harriman, William Averell",265,125,,,1
1983,374,"Haupt, Enid Annenberg",10,125,other,,0
1983,375,"Jones, Arthur",322,125,mistake,,0
1983,376,"Vesco, Robert Lee",205,125,,,0
1983,377,"du Pont, William III",37,125,other,,1
1983,378,"Binger, Virginia McKnight",233,125,,,1
1983,379,"Jordan, Thomas",193,125,other,,1
1983,380,"Ross, Wilhelmina du Pont",37,125,other,,1
1983,381,"Nielsen, Glenn E",323,125,other,100,1
1983,382,"Frick, Helen Clay",254,125,,,1
1983,383,"Hazen, Lita Annenberg",10,125,other,,0
1983,384,"Scurlock, Eddy Clark",324,125,other,,1
1983,385,"Conover, Catherine Mellon",22,125,,,1
1983,386,"Payson, Charles Shipman",185,125,,,1
1983,387,"Graham, Katharine",255,125,,,1
1983,388,"Hearst, George Randolph Jr",98,125,other,,1
1983,389,"Zilkha, Ezra Khedouri",325,125,,,1
1983,390,"Dillon, Clarence Douglas",214,125,,,1
1983,391,"Simon, Esther Annenberg",10,125,other,,0
1983,392,"du Pont, Evelyn Rebecca",37,125,other,,1
1983,393,"Lunger, Mary Jane du Pont",37,125,other,,1
1983,394,"Mellon, Timothy",22,125,,,1
1983,395,"Davis, William Selden",4,125,,,1
1983,396,"Doubleday, Nelson Jr",326,125,,,1
1983,397,"Chandler, Harrison Gray",327,125,,,1
1983,398,"Hooker, Jeanette Annenberg",10,125,other,,0
1983,399,"Goodan, Alice May Chandler",328,125,death,,1
1983,400,"Sheehan, Jean Ellen du Pont",37,125,other,,1
1984,1,"Getty, Gordon Peter",2,4100,,,1
1984,2,"Walton, Sam Moore",13,2300,,,1
1984,3,"Packard, David",5,1800,,,1
1984,4,"Perot, Henry Ross Sr",48,1400,,,1
1984,5,"Hill, Margaret Hunt",3,1400,,,1
1984,6,"Hunt, Nelson Bunker",3,1400,,,0
1984,7,"Hunt, Caroline Rose",3,1300,,,1
1984,8,"Wang, An",111,1200,,,1
1984,9,"Anschutz, Philip Frederick",8,1000,,,1
1984,10,"Rockefeller, David Sr",6,1000,,,1
1984,11,"Davis, Marvin Harold",4,1000,,,1
1984,12,"Hunt, William Herbert",3,1000,,,0
1984,13,"Hewlett, William Redington",14,920,,,1
1984,14,"Helmsley, Harry Brakmann",12,900,,,1
1984,15,"Newhouse, Donald Edward",16,750,,,1
1984,16,"Hall, Donald Joyce",95,750,,,1
1984,17,"Fribourg, Michel",40,750,,,1
1984,18,"Newhouse, Samuel Irving Jr",16,750,,,1
1984,19,"Rockefeller, Laurance Spelman",6,700,,,1
1984,20,"Chambers, Anne Cox",29,700,,,1
1984,21,"LeFrak, Samuel Jayson",24,700,,,1
1984,22,"Anthony, Barbara Cox",29,700,,,1
1984,23,"Dorrance, John Thompson Jr",82,675,,,1
1984,24,"Bronfman, Edgar Miles Sr",282,675,,,0
1984,25,"Buffett, Warren Edward",66,665,,,1
1984,26,"Petrie, Milton Jack",78,610,,,1
1984,27,"Bass, Sid Richardson",7,601,,,1
1984,28,"Mellon, Paul",22,600,,,1
1984,29,"Cook, Jane Bancroft",127,600,,,1
1984,30,"Johnson, Samuel Curtis",34,600,,,1
1984,31,"Carlson, Curtis Leroy",33,600,,,1
1984,32,"Cooke, Jack Kent",23,600,,,1
1984,33,"Bechtel, Stephen Davison Sr",11,600,,,1
1984,34,"Bass, Lee Marshall",7,600,,,1
1984,35,"Caruth, William Walter Jr",15,600,,,1
1984,36,"Bass, Edward Perry",7,600,,,1
1984,37,"Bechtel, Stephen Davison Jr",11,600,,,1
1984,38,"Bass, Perry Richardson",7,600,,,1
1984,39,"Gaylord, Edward Lewis",27,600,,,1
1984,40,"Millard, William H",280,600,,,1
1984,41,"Bass, Robert Muse",7,600,,,1
1984,42,"Mitchell, George Phydias",42,590,,,1
1984,43,"Belfer, Arthur Bejer",74,550,,,1
1984,44,"Rockefeller, Winthrop Paul",6,550,,,1
1984,45,"DeBartolo, Edward John Sr",25,550,,,1
1984,46,"Tisch, Laurence Alan",52,550,,,1
1984,47,"Tisch, Preston Robert",52,550,,,1
1984,48,"Stern, Leonard Norman",28,550,,,1
1984,49,"Kroc, Joan Beverly",49,525,,,1
1984,50,"Pritzker, Abraham Nicholas",47,500,,,1
1984,51,"Mars, Forrest Edward Jr",9,500,,,1
1984,52,"Crow, Fred Trammell",26,500,,,1
1984,53,"Bren, Donald Leroy",46,500,,,1
1984,54,"Ludwig, Daniel Keith",1,500,,,1
1984,55,"Hillman, Henry Lea",32,500,,,1
1984,56,"Taubman, Adolph Alfred",19,500,,,1
1984,57,"Wexner, Leslie Herbert",213,500,,,1
1984,58,"Hunt, Lamar",3,500,,,0
1984,59,"Pritzker, Jay Arthur",47,500,,,1
1984,60,"Scaife, Richard Mellon",22,500,,,1
1984,61,"Mars, John Franklyn",9,500,,,1
1984,62,"Rollins, Orville Wayne",76,500,,,1
1984,63,"Murdock, David Howard",43,500,,,1
1984,64,"Simplot, John Richard",30,500,,,1
1984,65,"Harbert, John Murdoch III",329,500,,,1
1984,66,"Mars, Forrest Edward Sr",9,500,,,1
1984,67,"Pritzker, Robert Alan",47,500,,,1
1984,68,"Paulson, Allen Eugene",279,480,,,1
1984,69,"McLean, Malcolm Purcell",39,475,,,1
1984,70,"Gates, Charles Cassius Jr",36,459,,,1
1984,71,"Annenberg, Walter Hubert",10,450,,,1
1984,72,"Crown, Henry",69,450,,,1
1984,73,"Brown, Jack Eugene",17,450,,,1
1984,74,"Goldman, Sol",99,450,,,1
1984,75,"Wagner, Cyril Jr",18,450,,,1
1984,76,"Milliken, Roger",38,450,,,1
1984,77,"Crown, Lester",69,450,,,1
1984,78,"Weinberg, Harry",115,450,,,1
1984,79,"Singleton, Henry Earl",223,450,,,1
1984,80,"Heinz, Henry John II",77,440,,,1
1984,81,"Busch, August Anheuser Jr",54,425,,,1
1984,82,"Allbritton, Joe Lewis",73,400,,,0
1984,83,"Steinberg, Saul Phillip",173,400,mistake,,0
1984,84,"Cox, Edwin Lochridge Sr",35,400,,,1
1984,85,"May, Cordelia Scaife",22,400,,,1
1984,86,"Anderson, Robert Orville",20,400,,,1
1984,87,"Trump, Donald John",220,400,,,0
1984,88,"Deak, Nicholas Louis",281,400,mistake,,0
1984,89,"Bernhard, Arnold",266,400,,,1
1984,90,"Turner, Robert Edward III",79,400,,,1
1984,91,"Koch, Frederick Robinson",61,375,,,1
1984,92,"Koch, Charles de Ganahl",61,375,,,1
1984,93,"Pohlad, Carl Ray",330,375,,,1
1984,94,"Koch, William Ingraham",61,375,,,1
1984,95,"Hobby, Oveta Culp",84,375,,,1
1984,96,"Koch, David Hamilton",61,375,,,1
1984,97,"Galvin, Robert William",160,360,,,1
1984,98,"Lupton, John Thomas",51,350,,,1
1984,99,"Rudin, Jack",70,350,,,1
1984,100,"Stuart, Dwight Lyman",128,350,,,1
1984,101,"Kerkorian, Kirk",168,350,,,1
1984,102,"Kalikow, Peter Stephen",208,350,,,1
1984,103,"Paulucci, Luigino Francesco",196,350,,,1
1984,104,"Rudin, Lewis",70,350,,,1
1984,105,"Louis, John Jeffrey Jr",34,350,,,1
1984,106,"Krehbiel, John Hammond Sr",283,345,,,1
1984,107,"Manges, Clinton",331,325,other,,1
1984,108,"Hess, Leon",60,320,,,1
1984,109,"Shoen, Leonard Samuel",332,300,,,1
1984,110,"Beal, Carlton",41,300,,,1
1984,111,"Gallo, Ernest",142,300,,,1
1984,112,"Parker, Jack",105,300,,,1
1984,113,"Cox, John Lee",45,300,,,0
1984,114,"MacElree, Jane Cox",29,300,,,0
1984,115,"Stephens, Wilton Robert",284,300,,,1
1984,116,"Taper, Sydney Mark",200,300,,,1
1984,117,"Huffington, Roy Michael",259,300,,,0
1984,118,"Hunt, Ray Lee",3,300,,,1
1984,119,"Stephens, Jackson Thomas",284,300,,,1
1984,120,"O'Neill, Abby Milton Rockefeller",6,300,,,1
1984,121,"Alkek, Albert B",44,300,,,0
1984,122,"Ford, William Clay Sr",253,300,,,1
1984,123,"Fisher, Lawrence",65,300,,,1
1984,124,"Marx, Leonard Maximilian",50,300,,,1
1984,125,"Hines, Gerald Douglas",147,300,,,1
1984,126,"Fisher, Zachary",65,300,,,1
1984,127,"Shorenstein, Walter Herbert",75,300,,,1
1984,128,"Moore, Gordon Earle",178,300,,,1
1984,129,"Ziff, William Bernard Jr",81,300,,,1
1984,130,"Cox, William Coburn Jr",29,300,,,1
1984,131,"Milliken, Gerrish Hill",38,300,,,1
1984,132,"Kluge, John Werner",163,300,,,1
1984,133,"Gallo, Julio R",142,300,,,1
1984,134,"Park, Roy Hampton",174,275,,,1
1984,135,"du Pont, Alexis Felix Jr",37,275,,,1
1984,136,"Lindner, Carl Henry Jr",170,275,,,1
1984,137,"du Pont, Helena Allaire Crozer",37,275,,,1
1984,138,"Mills, Alice Francis du Pont",37,275,,,1
1984,139,"Whitney, Betsey Cushing Roosevelt",68,275,,,1
1984,140,"Keck, Howard Brighton",87,260,,,1
1984,141,"Hearst, William Randolph Jr",98,260,,,1
1984,142,"Hilton, William Barron",189,260,realigned,150,0
1984,143,"Hearst, Randolph Apperson",98,260,,,1
1984,144,"Hearst, David Whitmire Sr",98,260,,,1
1984,145,"Rosenberg, Henry A Jr",166,250,realigned,,1
1984,146,"Tauber, Laszlo Nandor",333,250,,,1
1984,147,"Davis, Thomas Cullen",4,250,other,,1
1984,148,"Thorne, Oakleigh Blakeman",119,250,,,1
1984,149,"Shakarian, David B",63,250,death,,1
1984,150,"Collier, Miles Carnes",141,250,,,1
1984,151,"Smith, Vivian Leatherberry",116,250,,,1
1984,152,"Arison, Ted",72,250,,,1
1984,153,"Kalmanovitz, Paul",285,250,,,1
1984,154,"Engelhard, Jane B",71,250,,,1
1984,155,"du Pont, Willis Harrington",37,250,,,1
1984,156,"du Pont, Pierre Samuel III",37,250,,,1
1984,157,"Ward, Louis Larrick",295,250,,,1
1984,158,"Field, Marshall V",209,250,,,1
1984,159,"Reynolds, Donald Worthington",86,250,,,1
1984,160,"Posner, Victor",113,250,other,150,1
1984,161,"Pearson, Edith du Pont",37,250,,,1
1984,162,"Faulkner, Mary Belin du Pont",37,250,,,1
1984,163,"DeVos, Richard Marvin",58,250,,,1
1984,164,"Rosenberg, Ruth Blaustein",166,250,,,1
1984,165,"Berry, John William Sr",293,250,,,1
1984,166,"Duke, Doris",107,250,,,1
1984,167,"McGovern, Patrick Joseph",206,250,,,1
1984,168,"Rinker, Marshall Edison",334,250,,,1
1984,169,"Cargill, Margaret Anne",136,250,,,1
1984,170,"Graham, Katharine",255,250,,,1
1984,171,"Blaustein, Morton K",169,250,,,1
1984,172,"Kaskel, Howard",100,250,,,1
1984,173,"Woodruff, Robert Winship",88,250,death,,1
1984,174,"Cohn, Seymour",90,250,,,1
1984,175,"Field, Frederick Woodruff",209,250,,,1
1984,176,"Van Andel, Jay",57,250,,,1
1984,177,"Davis, Kenneth William Jr",4,250,other,,1
1984,178,"Dyson, Charles Henry",192,250,,,1
1984,179,"Murchison, Clint William Jr",62,250,other,,1
1984,180,"Stuart, Elbridge Hadley Jr",128,250,,,1
1984,181,"Simon, Melvin",106,250,,,1
1984,182,"Bullitt, Dorothy Stimson",335,250,,,1
1984,183,"Cargill, James R",136,250,,,1
1984,184,"Weis, Sigfried",175,245,,,1
1984,185,"Levine, Leon",290,235,,,1
1984,186,"Dixon, Suzanne Searle",101,233,,,1
1984,187,"Lauder, Ronald Steven",177,233,,,1
1984,188,"Searle, William Louis",101,233,,,1
1984,189,"Searle, Daniel Crow",101,233,,,1
1984,190,"Lauder, Leonard Alan",177,233,,,1
1984,191,"Lauder, Estee",177,233,,,1
1984,192,"Smith, Richard Alan",242,230,,,1
1984,193,"Bettingen, Burton Green",117,225,,,1
1984,194,"Forbes, Malcolm Stevenson",143,225,,,1
1984,195,"Olsen, Kenneth Harry",126,225,,,1
1984,196,"Copley, Helen Kinney",182,225,,,1
1984,197,"Rains, Liliore Green",85,225,,,1
1984,198,"Fisher, Max Martin",157,225,,,1
1984,199,"Green, Dorothy (Dolly)",83,225,,,1
1984,200,"Sharp, Hugh Rodney Jr",37,225,,,1
1984,201,"Sharp, Bayard",37,225,,,1
1984,202,"Disney, Roy Edward",134,220,,,1
1984,203,"Vollum, Howard",164,220,,,1
1984,204,"Carpenter, Ben H",336,220,,,1
1984,205,"Skaggs, Leonard Samuel Jr",292,220,,,1
1984,206,"Jobs, Steven Paul",204,210,other,100,1
1984,207,"Syms, Sy",337,210,,,1
1984,208,"Davidson, William Morse",286,210,,,1
1984,209,"De Menil, Dominique",236,200,,,1
1984,210,"Weis, Robert Freeman",175,200,,,1
1984,211,"Benenson, Charles Benjamin",108,200,,,1
1984,212,"Olnick, Robert",311,200,,,1
1984,213,"Ford, Henry II",253,200,,,1
1984,214,"Muss, Stephen",112,200,,,1
1984,215,"Avery, Alice O'Neill",132,200,,,1
